ptr_id,year,member,class,source_url
0001377649-26-000001,2026,OPCM Absolute Return L P (D/A),,https://www.sec.gov/Archives/edgar/data/1377649/000137764926000001/0001377649-26-000001-index.htm
0001378675-26-000003,2026,Steel Canyon Partners L P (D/A),,https://www.sec.gov/Archives/edgar/data/1378675/000137867526000003/0001378675-26-000003-index.htm
0001379123-26-000001,2026,Barings Core Property Fund LP (D/A),,https://www.sec.gov/Archives/edgar/data/1379123/000137912326000001/0001379123-26-000001-index.htm
0001379678-26-000001,2026,PUTNAM INTERMEDIATE U.S. INVESTMENT GRADE FUND LLC (D/A),,https://www.sec.gov/Archives/edgar/data/1379678/000137967826000001/0001379678-26-000001-index.htm
0001380089-26-000003,2026,FOCUSED INVESTORS FUND L P (D/A),,https://www.sec.gov/Archives/edgar/data/1380089/000138008926000003/0001380089-26-000003-index.htm
0000921895-26-001094,2026,"683 Capital Partners, LP (D/A)",,https://www.sec.gov/Archives/edgar/data/1380126/000092189526001094/0000921895-26-001094-index.htm
0001385110-26-000001,2026,"Western Asset US Intermediate Plus, L.L.C. (D/A)",,https://www.sec.gov/Archives/edgar/data/1385110/000138511026000001/0001385110-26-000001-index.htm
0001385121-26-000001,2026,"WESTERN ASSET EMERGING MARKETS LOCAL DEBT PORTFOLIO, L.L.C. (D/A)",,https://www.sec.gov/Archives/edgar/data/1385121/000138512126000001/0001385121-26-000001-index.htm
0001387691-26-000003,2026,COOK & BYNUM CAPITAL QP LLC (D/A),,https://www.sec.gov/Archives/edgar/data/1387691/000138769126000003/0001387691-26-000003-index.htm
0002081111-26-000083,2026,"LSV U.S. Large Cap Long/Short Fund, LP (D/A)",,https://www.sec.gov/Archives/edgar/data/1389648/000208111126000083/0002081111-26-000083-index.htm
0001390878-26-000001,2026,CORE ENDOWMENT PORTFOLIO II L P (D),,https://www.sec.gov/Archives/edgar/data/1390878/000139087826000001/0001390878-26-000001-index.htm
0001012975-26-000377,2026,RA CAPITAL HEALTHCARE INTERNATIONAL FUND LTD (D/A),,https://www.sec.gov/Archives/edgar/data/1391647/000101297526000377/0001012975-26-000377-index.htm
0001398344-26-008824,2026,SHAH CAPITAL OPPORTUNITY FUND LP (D/A),,https://www.sec.gov/Archives/edgar/data/1392302/000139834426008824/0001398344-26-008824-index.htm
0000919574-26-002039,2026,"Rangeley Capital Partners, LP (D/A)",,https://www.sec.gov/Archives/edgar/data/1392305/000091957426002039/0000919574-26-002039-index.htm
0001394039-26-000004,2026,Century Lithium Corp. (D),,https://www.sec.gov/Archives/edgar/data/1394039/000139403926000004/0001394039-26-000004-index.htm
0001396794-26-000003,2026,GMT Exploration Co LLC (D),,https://www.sec.gov/Archives/edgar/data/1396794/000139679426000003/0001396794-26-000003-index.htm
0001396986-26-000001,2026,GREAT JONES FUND L P (D/A),,https://www.sec.gov/Archives/edgar/data/1396986/000139698626000001/0001396986-26-000001-index.htm
0001400472-26-000003,2026,"Anderson ACB Partners, LLC (D/A)",,https://www.sec.gov/Archives/edgar/data/1400472/000140047226000003/0001400472-26-000003-index.htm
0001405086-26-000220,2026,AQR Global Risk Premium Offshore Fund Ltd (D/A),,https://www.sec.gov/Archives/edgar/data/1402853/000140508626000220/0001405086-26-000220-index.htm
0001405788-26-000001,2026,Acadian Global Equity Fund (D/A),,https://www.sec.gov/Archives/edgar/data/1405788/000140578826000001/0001405788-26-000001-index.htm
0001406849-26-000003,2026,Axiom Investors Trust II -Axiom Emerging Markets Equity Fund (D/A),,https://www.sec.gov/Archives/edgar/data/1406849/000140684926000003/0001406849-26-000003-index.htm
0001408534-26-000022,2026,"First Guaranty Bancshares, Inc. (D)",,https://www.sec.gov/Archives/edgar/data/1408534/000140853426000022/0001408534-26-000022-index.htm
0001408861-26-000001,2026,Acadian All Country World Ex U.S. Equity Extension Fund (D/A),,https://www.sec.gov/Archives/edgar/data/1408861/000140886126000001/0001408861-26-000001-index.htm
0000912282-26-000569,2026,Venus Concept Inc. (D),,https://www.sec.gov/Archives/edgar/data/1409269/000091228226000569/0000912282-26-000569-index.htm
